"UPC","iri_key","week","units","price","promo","ad"
"01.16000.14159",253139,36,25,1.09,0,"NONE"
"01.16000.14159",247300,40,21,1,1,"NONE"
"01.16000.14159",645502,41,3,1,0,"NONE"
"01.16000.14159",239622,40,11,1,1,"NONE"
"01.16000.16179",675634,8,11,2.5,1,"NONE"
"01.16000.16179",271762,10,5,3.85,1,"NONE"
"01.16000.16179",226665,10,11,2.59,0,"NONE"
"01.16000.16179",275111,14,3,2.59,1,"NONE"
"01.16000.16179",1130208,10,1,1.9,1,"NONE"
"01.16000.16179",219851,12,10,2.99,1,"NONE"
"01.16000.16179",237082,9,2,3.12,0,"NONE"
"01.16000.16179",932177,14,22,1.27,1,"NONE"
"01.16000.16179",276893,6,13,2.5,1,"B"
"01.16000.16179",266477,12,26,2.49,0,"NONE"
"01.16000.16179",6004169,18,25,2.49,0,"NONE"
"01.16000.16179",216902,17,1,2.86,0,"NONE"
"01.16000.16179",283781,20,2,2.88,0,"NONE"
"01.16000.16179",1107104,6,27,2.5,1,"NONE"
"01.16000.16179",251347,12,6,2.5,1,"NONE"
"01.16000.16179",292921,16,2,2,1,"NONE"
"01.16000.16179",263568,19,2,2.59,1,"NONE"
"01.16000.16181",645325,24,1,3.99,0,"NONE"
"01.16000.16181",264075,20,6,3.19,0,"NONE"
"01.16000.16181",935027,7,13,2.96,0,"NONE"
"01.16000.16181",656818,9,9,2.99,1,"NONE"
"01.16000.16181",236485,6,20,2.5,1,"NONE"
"01.16000.16181",247916,7,15,2.47,1,"NONE"
"01.16000.16181",229757,15,5,3.58,0,"NONE"
"01.16000.16181",205395,18,5,4.29,0,"NONE"
"01.16000.16181",248191,9,14,3.99,0,"NONE"
"01.16000.16181",534425,13,12,3.17,0,"NONE"
"01.16000.16181",225411,6,1,2.99,1,"NONE"
"01.16000.16181",284552,13,4,1.75,1,"NONE"
"01.16000.16181",254648,30,1,4.39,0,"NONE"
"01.16000.16181",933195,4,2,4.09,0,"NONE"
"01.16000.16181",688349,15,1,3.49,0,"NONE"
"01.16000.16181",1089689,8,16,2.99,0,"NONE"
"01.16000.16181",644731,41,1,4.49,0,"NONE"
"01.16000.16181",648240,16,10,3.49,0,"NONE"
"01.16000.16181",290477,9,9,3.27,0,"NONE"
"01.16000.16181",220690,11,28,3.59,0,"NONE"
"01.16000.16182",211926,16,1,3.19,1,"A"
"01.16000.16182",274473,13,7,3.19,1,"NONE"
"01.16000.16182",246266,15,11,2.99,1,"NONE"
"01.16000.16182",242546,11,23,2.46,1,"A"
"01.16000.16182",1108362,14,24,2.54,0,"NONE"
"01.16000.16182",1178328,8,4,3.28,0,"NONE"
"01.16000.16182",285252,14,1,1.67,1,"A"
"01.16000.16182",272232,12,18,2.5,1,"B"
"01.16000.16182",648719,12,17,3.28,0,"NONE"
"01.16000.16182",220645,9,4,2.99,1,"NONE"
"01.16000.16182",648240,16,25,3.89,0,"NONE"
"01.16000.16182",658210,9,4,4.79,0,"NONE"
"01.16000.16182",292624,9,7,2,0,"NONE"
"01.16000.27507",1112518,3,8,3.26,0,"NONE"
"01.16000.27507",932539,24,5,3.49,0,"NONE"
"01.16000.27507",533038,11,19,2.5,0,"NONE"
"01.16000.27507",659622,52,18,2.98,0,"NONE"
"01.16000.27507",265775,12,7,2.5,1,"B"
"01.16000.27507",454632,29,2,3.59,0,"NONE"
"01.16000.27507",288066,11,15,1.99,1,"B"
"01.16000.27507",251069,23,2,3.19,0,"NONE"
"01.16000.27507",258606,38,24,2.75,0,"A"
"01.16000.27507",248960,16,7,2,1,"NONE"
"01.16000.27507",218938,1,4,2.79,0,"NONE"
"01.16000.27507",681504,3,24,2.59,0,"NONE"
"01.16000.27507",659827,38,2,3.99,0,"NONE"
"01.16000.27507",274215,40,7,3.99,0,"NONE"
"01.16000.27507",272232,12,11,2.5,1,"B"
"01.16000.27507",211926,32,4,3.19,0,"B"
"01.16000.27507",275111,30,23,2.57,0,"NONE"
"01.16000.27507",689001,50,19,2.99,0,"NONE"
"01.16000.27507",268634,34,6,3.88,0,"A"
"01.16000.27507",687960,36,9,2.65,0,"NONE"
"01.16000.27507",223773,7,5,3.69,0,"NONE"
"01.16000.27507",680719,40,13,2.55,1,"A"
"01.16000.27507",256021,8,7,4.28,0,"NONE"
"01.16000.27507",251674,33,5,4.79,0,"NONE"
"01.16000.27507",651054,52,4,3.59,0,"NONE"
"01.16000.27507",251254,12,13,3.29,0,"NONE"
"01.16000.27507",227359,39,10,2.12,1,"NONE"
"01.16000.27507",673051,20,24,2.5,1,"NONE"
"01.16000.27507",256078,52,1,3.99,0,"NONE"
"01.16000.27507",533038,32,19,2,1,"NONE"
"01.16000.27507",262563,18,18,2.5,1,"A"
"01.16000.27507",235474,23,3,3.59,0,"NONE"
"01.16000.27507",288211,47,9,3.69,0,"NONE"
"01.16000.27507",232733,17,23,2.73,1,"A"
"01.16000.27507",233411,21,3,3.34,0,"NONE"
"01.16000.27507",1081324,10,3,3.59,0,"NONE"
"01.16000.27507",219209,27,10,3.29,0,"NONE"
"01.16000.27507",240255,6,5,3.99,0,"NONE"
"01.16000.27507",274671,38,12,3.29,0,"NONE"
"01.16000.27507",243514,32,14,3.49,1,"A"
"01.16000.27507",1116187,2,21,2.97,0,"NONE"
"01.16000.27507",659622,23,3,2.98,0,"NONE"
"01.16000.27507",933891,48,6,2.75,0,"NONE"
"01.16000.27507",238447,50,19,3.11,1,"NONE"
"01.16000.27507",1133995,4,8,3.48,0,"NONE"
"01.16000.27507",222124,15,11,2.99,1,"NONE"
"01.16000.27507",675679,43,9,3.39,0,"NONE"
"01.16000.27507",220649,52,1,4.59,0,"NONE"
"01.16000.27507",230104,18,6,4.19,0,"NONE"
"01.16000.27507",250094,5,8,3.19,0,"NONE"
"01.16000.27507",218548,31,10,3.19,0,"NONE"
"01.16000.27507",273091,21,6,3.35,0,"NONE"
"01.16000.27507",257936,22,12,3.87,0,"NONE"
"01.16000.27507",648852,41,14,3.58,0,"NONE"
"01.16000.27507",293283,23,25,3.38,1,"NONE"
"01.16000.27507",275702,23,13,3.19,0,"NONE"
"01.16000.27507",286921,29,3,3.99,0,"NONE"
"01.16000.27507",688571,15,9,2.99,0,"B"
"01.16000.27507",200485,48,7,3.59,0,"NONE"
"01.16000.27507",670866,8,1,4.18,0,"NONE"
"01.16000.27507",224392,50,1,3.39,0,"NONE"
"01.16000.27507",295097,25,8,3.27,1,"NONE"
"01.16000.27507",295127,34,11,3.27,1,"A"
"01.16000.27507",454546,26,8,3.49,0,"NONE"
"01.16000.27507",261995,42,5,2,1,"NONE"
"01.16000.27507",220689,44,21,2.38,1,"A"
"01.16000.27507",227359,34,3,3.19,0,"NONE"
"01.16000.27507",276576,40,16,2,1,"A"
"01.16000.27507",648109,29,12,3.19,0,"B"
"01.16000.27507",230557,14,3,3.59,0,"NONE"
"01.16000.27507",258162,3,6,3.49,0,"NONE"
"01.16000.27507",244822,16,9,3.49,1,"NONE"
"01.16000.27507",685797,26,3,3.49,0,"NONE"
"01.16000.27507",656534,5,1,3.19,0,"NONE"
"01.16000.27507",278738,21,4,3.34,0,"NONE"
"01.16000.27507",8057418,21,6,3.49,0,"NONE"
"01.16000.27507",268335,42,4,4.59,0,"NONE"
"01.16000.27507",239927,13,2,3.89,0,"NONE"
"01.16000.27507",236729,18,12,2.76,0,"NONE"
"01.16000.27507",238732,5,9,3.19,0,"NONE"
"01.16000.27507",651600,27,5,3.86,0,"NONE"
"01.16000.27507",286783,36,7,4.49,0,"NONE"
"01.16000.27507",248104,40,11,3.19,0,"NONE"
"01.16000.27507",536525,4,10,2.75,0,"NONE"
"01.16000.27507",660222,19,12,3.79,0,"NONE"
"01.16000.27507",536006,40,7,3.69,0,"NONE"
"01.16000.27507",257936,30,18,2,1,"A"
"01.16000.27507",284850,52,18,2.59,0,"NONE"
"01.16000.27507",252150,19,1,3.29,1,"NONE"
"01.16000.27507",237355,46,19,3.39,0,"NONE"
"01.16000.27507",258855,16,15,2.3,1,"NONE"
"01.16000.27507",258092,24,2,3.59,0,"NONE"
"01.16000.27507",250423,33,3,3.17,0,"NONE"
"01.16000.27507",670891,27,5,2.99,0,"NONE"
"01.16000.27507",647836,15,3,3.49,0,"NONE"
"01.16000.27507",931548,5,10,3.48,1,"NONE"
"01.16000.27507",286680,45,13,3.99,1,"NONE"
"01.16000.27507",236100,7,8,3.99,1,"NONE"
"01.16000.27507",219231,8,6,3.29,0,"NONE"
"01.16000.27507",648604,43,17,2.79,0,"NONE"
"01.16000.27507",653369,9,6,3.19,0,"NONE"
"01.16000.27507",672605,43,7,3.19,0,"NONE"
"01.16000.27507",532840,41,12,2.59,0,"NONE"
"01.16000.27507",263306,16,1,3.39,0,"NONE"
"01.16000.27507",291349,8,18,1.94,1,"NONE"
"01.16000.27507",294613,44,6,2.99,0,"NONE"
"01.16000.27507",652242,27,6,3.39,0,"NONE"
"01.16000.27507",218164,6,6,3.65,0,"NONE"
"01.16000.27507",266174,9,10,3.39,0,"NONE"
"01.16000.27507",650827,12,8,3.65,0,"NONE"
"01.16000.27507",647769,39,20,2.5,1,"NONE"
"01.16000.27507",229339,24,4,3.71,0,"NONE"
"01.16000.27507",266316,45,6,3.19,1,"NONE"
"01.16000.27507",292173,12,12,2.75,0,"NONE"
"01.16000.27507",279229,14,14,3.19,0,"NONE"
"01.16000.27507",280880,30,6,3.26,0,"NONE"
"01.16000.27507",534239,27,4,3.49,0,"NONE"
"01.16000.27507",267597,52,5,3,1,"NONE"
"01.16000.27507",286123,30,7,3.47,0,"NONE"
"01.16000.27507",220589,2,7,2.99,0,"NONE"
"01.16000.27507",280850,45,3,3.59,0,"NONE"
"01.16000.27507",620416,11,5,3.41,0,"NONE"
"01.16000.27507",278571,3,28,2.69,0,"NONE"
"01.16000.27507",252248,10,6,3.39,0,"NONE"
"01.16000.27507",278826,26,10,3.29,0,"NONE"
"01.16000.27507",259543,44,23,3.01,1,"NONE"
"01.16000.27507",283432,1,21,2.5,1,"NONE"
"01.16000.27507",266174,12,7,3.46,0,"NONE"
"01.16000.27507",648850,48,8,3.57,0,"B"
"01.16000.27507",257372,28,10,2.99,0,"NONE"
"01.16000.27507",228444,29,6,3.59,0,"NONE"
"01.16000.27507",648713,4,19,3.19,0,"A"
"01.16000.27507",294613,15,4,3.29,0,"NONE"
"01.16000.27507",224496,42,1,4.16,0,"NONE"
"01.16000.27507",277938,48,3,3.53,0,"B"
"01.16000.27507",273091,4,4,3.45,0,"NONE"
"01.16000.27507",648019,2,10,3.36,1,"NONE"
"01.16000.27507",410992,10,5,3.38,0,"NONE"
"01.16000.27507",284051,43,6,3.29,0,"NONE"
"01.16000.27507",233744,39,12,4.69,0,"NONE"
"01.16000.27507",218312,15,16,2.99,1,"NONE"
"01.16000.27507",931812,4,25,1.95,1,"B"
"01.16000.27509",249366,18,8,5.79,0,"NONE"
"01.16000.27509",648109,20,2,5.89,0,"NONE"
"01.16000.27509",221658,11,6,5.74,0,"NONE"
"01.16000.27509",251674,52,1,6.99,0,"NONE"
"01.16000.27509",228994,5,5,5.49,0,"NONE"
"01.16000.27509",277222,20,1,5.49,0,"NONE"
"01.16000.27509",264332,37,2,5.69,0,"A"
"01.16000.27509",675336,16,6,6.59,0,"NONE"
"01.16000.27509",291900,50,7,4.99,0,"NONE"
"01.16000.27509",650557,37,2,4.67,0,"B"
"01.16000.27509",687538,27,2,4.99,0,"NONE"
"01.16000.27509",648547,44,6,4.99,0,"NONE"
"01.16000.27509",277222,6,6,5.49,0,"NONE"
"01.16000.27509",204307,7,1,4.95,0,"NONE"
"01.16000.27509",247923,21,8,5.49,0,"NONE"
"01.16000.27509",679716,49,17,5.65,0,"NONE"
"01.16000.27509",239849,4,3,5.99,0,"NONE"
"01.16000.27509",1079543,40,27,4.16,0,"NONE"
"01.16000.27509",930907,5,20,4.59,0,"NONE"
"01.16000.27509",222290,18,4,5.05,0,"NONE"
"01.16000.27509",266926,27,1,5.69,0,"NONE"
"01.16000.27509",269752,50,6,4.89,0,"NONE"
"01.16000.27509",654104,1,7,5.89,0,"NONE"
"01.16000.27509",272929,52,1,5.69,0,"NONE"
"01.16000.27509",287183,34,7,5.29,0,"NONE"
"01.16000.27509",244371,1,4,5.99,0,"NONE"
"01.16000.27509",648606,51,8,5.99,0,"NONE"
"01.16000.27509",287500,7,1,5.41,0,"NONE"
"01.16000.27509",234759,36,14,2.99,1,"B"
"01.16000.27509",251069,27,10,5.69,0,"NONE"
"01.16000.27509",240824,32,7,4.29,0,"NONE"
"01.16000.27509",228994,24,5,5.49,0,"NONE"
"01.16000.27509",278625,2,6,4.99,0,"NONE"
"01.16000.27509",8001802,10,2,3,1,"NONE"
"01.16000.27509",681879,7,4,5.16,0,"NONE"
"01.16000.27509",688984,36,14,5.99,0,"NONE"
"01.16000.27509",652159,21,9,5.49,0,"NONE"
"01.16000.27509",535359,51,6,4.99,0,"NONE"
"01.16000.27509",230275,35,1,5.29,0,"A"
"01.16000.27509",1178328,14,3,4.73,0,"NONE"
"01.16000.27509",241565,41,17,5.38,0,"NONE"
"01.16000.27509",261694,40,8,3,0,"NONE"
"01.16000.27509",262847,29,8,4.99,0,"NONE"
"01.16000.27509",218003,20,2,3.34,1,"NONE"
"01.16000.27509",265444,44,19,3,0,"NONE"
"01.16000.27509",645511,15,18,3.99,1,"NONE"
"01.16000.27509",219209,39,6,5.99,0,"NONE"
"01.16000.27509",247923,30,6,5.49,0,"NONE"
"01.16000.27509",223084,31,4,5.99,0,"NONE"
"01.16000.27509",234702,17,5,5.99,0,"NONE"
"01.16000.27509",933335,19,8,5.49,0,"NONE"
"01.16000.27509",245778,29,1,5.79,0,"NONE"
"01.16000.27509",535065,49,5,6.49,0,"NONE"
"01.16000.27509",645511,22,10,4.99,0,"NONE"
"01.16000.27509",233072,49,5,6.99,0,"NONE"
"01.16000.27509",234702,20,2,5.99,0,"NONE"
"01.16000.27509",292476,4,3,6.49,0,"NONE"
"01.16000.27509",291900,42,2,4.99,0,"NONE"
"01.16000.27509",228460,28,4,5.66,0,"NONE"
"01.16000.27509",239014,45,10,4.69,0,"NONE"
"01.16000.27509",932177,8,4,6.49,0,"NONE"
"01.16000.27509",235834,36,13,4.57,0,"NONE"
"01.16000.27509",648368,43,2,5.65,1,"NONE"
"01.16000.27509",232175,24,8,6.99,0,"NONE"
"01.16000.27509",658361,37,25,3.29,1,"NONE"
"01.16000.27509",222077,25,20,5.99,0,"NONE"
"01.16000.27509",220689,37,2,6.49,0,"NONE"
"01.16000.27509",207291,8,1,5.16,0,"NONE"
"01.16000.27509",284051,22,11,4.29,0,"NONE"
"01.16000.27509",256021,32,1,6.49,0,"NONE"
"01.16000.27509",238621,52,4,4.55,0,"NONE"
"01.16000.27509",214734,37,8,4.73,0,"B"
"01.16000.27509",278194,37,3,5.99,0,"NONE"
"01.16000.27509",1178328,28,9,4.67,0,"NONE"
"01.16000.27509",687366,43,6,3.48,0,"NONE"
"01.16000.27509",234598,28,6,4.99,0,"NONE"
"01.16000.27509",252147,18,11,4.99,0,"NONE"
"01.16000.27509",229875,10,3,5.99,0,"NONE"
"01.16000.27509",668927,46,15,4.99,0,"NONE"
"01.16000.27509",227598,12,16,5.33,0,"A"
"01.16000.27509",227598,42,8,5.39,0,"NONE"
"01.16000.27509",648852,12,1,5.88,0,"NONE"
"01.16000.27509",686034,24,4,5.49,0,"NONE"
"01.16000.27509",239121,18,6,5.99,0,"NONE"
"01.16000.27509",271861,35,8,6.29,0,"NONE"
"01.16000.27509",264269,3,4,5.89,0,"NONE"
"01.16000.27509",287947,47,3,6.49,0,"NONE"
"01.16000.27509",1130155,31,14,5.19,0,"NONE"
"01.16000.27509",670858,8,3,6.49,0,"NONE"
"01.16000.27509",648109,36,2,5.51,1,"NONE"
"01.16000.27509",683972,2,4,6.49,0,"NONE"
"01.16000.27509",290625,45,4,4.98,0,"NONE"
"01.16000.27509",453618,43,5,5.65,1,"NONE"
"01.16000.27509",454632,25,3,4.99,0,"NONE"
"01.16000.27511",534995,48,12,3.99,0,"NONE"
"01.16000.27511",264807,40,4,3,0,"NONE"
"01.16000.27511",227587,3,4,3.99,0,"NONE"
"01.16000.27511",645054,31,6,2.86,0,"NONE"
"01.16000.27511",271962,12,6,2.5,1,"B"
"01.16000.27511",219851,11,4,2.99,1,"A"
"01.16000.27511",263568,35,12,2.95,0,"NONE"
"01.16000.27511",649405,23,24,2.95,0,"NONE"
"01.16000.27511",294786,51,1,3.29,0,"NONE"
"01.16000.27511",264275,27,1,3.99,0,"NONE"
"01.16000.27511",648374,49,6,3.14,0,"NONE"
"01.16000.27511",247300,32,9,3.99,0,"NONE"
"01.16000.27511",253179,46,2,2.74,1,"NONE"
"01.16000.27511",226361,39,9,2.66,1,"NONE"
"01.16000.27511",233708,23,1,1.5,1,"B"
"01.16000.27511",233411,23,5,2.91,0,"NONE"
"01.16000.27511",271202,50,2,3.78,0,"NONE"
"01.16000.27511",654213,17,23,2.93,0,"NONE"
"01.16000.27511",251674,51,1,4.79,0,"NONE"
"01.16000.27511",934380,12,3,3.79,0,"NONE"
"01.16000.27511",258871,42,9,2.83,0,"NONE"
"01.16000.27511",8018698,16,3,3.19,0,"NONE"
"01.16000.27511",675634,2,10,2.99,0,"NONE"
"01.16000.27511",1107104,26,6,3.29,1,"NONE"
"01.16000.27511",647840,11,4,3.19,0,"NONE"
"01.16000.27511",229559,33,21,2.89,0,"NONE"
"01.16000.27511",1089692,41,11,2.99,0,"NONE"
"01.16000.27511",687960,43,2,2.61,0,"NONE"
"01.16000.27511",283097,35,7,3.49,0,"NONE"
"01.16000.27511",283050,23,4,4.29,1,"NONE"
"01.16000.27511",253546,3,6,3.59,0,"NONE"
"01.16000.27511",265775,28,6,2.83,0,"NONE"
"01.16000.27511",249409,40,4,3.99,0,"NONE"
"01.16000.27511",675336,48,4,3.29,0,"B"
"01.16000.27511",241977,8,14,2.99,0,"NONE"
"01.16000.27511",216902,41,6,3.07,0,"NONE"
"01.16000.27511",274215,22,24,2.5,1,"NONE"
"01.16000.27511",671555,24,8,2.99,0,"NONE"
"01.16000.27511",292173,41,8,2.95,0,"NONE"
"01.16000.27511",681475,8,3,2.72,0,"NONE"
"01.16000.27511",203010,3,3,2.73,0,"NONE"
"01.16000.27511",656987,34,9,3.09,0,"NONE"
"01.16000.27511",258445,2,1,4.29,0,"NONE"
"01.16000.27511",650536,19,24,2.94,0,"NONE"
"01.16000.27511",213290,9,5,2.99,0,"NONE"
"01.16000.27511",225530,45,6,2.99,0,"NONE"
"01.16000.27511",245443,43,2,3.49,1,"NONE"
"01.16000.27511",251550,7,25,2.67,0,"NONE"
"01.16000.27511",222797,24,6,2.99,0,"NONE"
"01.16000.27511",286395,33,5,2.59,1,"NONE"
"01.16000.27511",652906,50,6,4.29,0,"NONE"
"01.16000.27511",535328,52,8,3.67,1,"NONE"
"01.16000.27511",260727,38,7,2.66,0,"NONE"
"01.16000.27511",534468,10,5,2.72,0,"NONE"
"01.16000.27511",257407,25,4,3.92,0,"NONE"
"01.16000.27511",250710,10,4,3.19,0,"NONE"
"01.16000.27511",242435,32,1,3.68,0,"A"
"01.16000.27511",291276,30,13,3.33,0,"NONE"
"01.16000.27511",1079543,26,19,3.01,0,"NONE"
"01.16000.27511",645325,10,1,3,1,"A"
"01.16000.27511",230828,19,1,3.39,0,"NONE"
"01.16000.27511",239590,15,9,3.99,0,"NONE"
"01.16000.27511",274671,3,16,2.99,0,"NONE"
"01.16000.27511",288489,9,21,2.54,1,"NONE"
"01.16000.27511",261995,44,1,4.19,0,"NONE"
"01.16000.27511",204828,34,4,2.91,0,"NONE"
"01.16000.27511",259171,43,1,3.14,0,"NONE"
"01.16000.27511",231533,27,3,3.99,0,"NONE"
"01.16000.27511",288489,48,3,2.95,0,"NONE"
"01.16000.27511",290625,32,8,3.68,0,"A"
"01.16000.27511",237355,51,13,3.39,0,"NONE"
"01.16000.27511",245747,15,6,3.99,0,"NONE"
"01.16000.27511",658246,40,16,2.99,0,"NONE"
"01.16000.27511",931407,48,2,3.07,0,"NONE"
"01.16000.27511",295069,3,6,3.79,0,"NONE"
"01.16000.27511",259111,52,1,3.69,0,"NONE"
"01.16000.27511",250719,32,7,2.79,0,"NONE"
"01.16000.27511",262684,21,6,3.99,0,"NONE"
"01.16000.27511",239593,38,15,3.08,0,"NONE"
"01.16000.27511",287510,38,2,3.29,0,"NONE"
"01.16000.27511",248663,51,2,3.49,0,"NONE"
"01.16000.27511",271064,13,10,3,1,"NONE"
"01.16000.27511",675478,10,7,2.99,1,"A"
"01.16000.27511",654486,49,28,2.99,0,"NONE"
"01.16000.27511",228694,11,14,2.93,1,"A"
"01.16000.27511",264332,11,4,3.39,0,"NONE"
"01.16000.27511",259111,21,3,3.69,1,"NONE"
"01.16000.27511",220679,4,22,2.99,1,"NONE"
"01.16000.27511",653844,46,5,3.29,0,"B"
"01.16000.27511",233708,12,1,4.29,0,"NONE"
"01.16000.27511",227600,23,5,3.47,0,"NONE"
"01.16000.27511",234341,50,12,2.99,0,"A"
"01.16000.27511",264807,36,12,3,0,"NONE"
"01.16000.27511",243575,28,5,4.59,0,"NONE"
"01.16000.27511",1107104,41,6,2.99,1,"NONE"
"01.16000.27511",224457,28,5,4.79,0,"NONE"
"01.16000.27511",931001,42,14,2.99,0,"NONE"
"01.16000.27511",217683,33,5,2.99,0,"NONE"
"01.16000.27511",231533,16,8,3.99,0,"NONE"
"01.16000.27511",264965,45,4,2.99,0,"NONE"
"01.16000.27511",1130155,15,5,3.29,0,"NONE"
"01.16000.27511",648768,10,7,3.19,0,"NONE"
"01.16000.27511",287980,30,12,2.59,0,"NONE"
"01.16000.27511",290929,28,19,4.79,0,"NONE"
"01.16000.27511",248159,20,4,2.72,0,"NONE"
"01.16000.27511",279398,12,10,2.99,0,"NONE"
"01.16000.27511",245748,1,9,3.79,0,"NONE"
"01.16000.27511",291792,5,10,3.01,1,"NONE"
"01.16000.27511",1108313,22,26,2.09,1,"NONE"
"01.16000.27511",688321,24,10,5.49,0,"NONE"
"01.16000.27511",264275,20,8,3.99,0,"NONE"
"01.16000.27511",688270,50,1,3.49,0,"NONE"
"01.16000.27511",288785,23,20,2.99,1,"NONE"
"01.16000.27511",236729,16,27,2.82,1,"NONE"
"01.16000.27511",686689,20,5,2.99,0,"NONE"
"01.16000.27511",266235,5,28,2.4,1,"NONE"
"01.16000.27511",251559,5,1,3.89,0,"NONE"
"01.16000.27511",228194,3,9,3.48,0,"NONE"
"01.16000.27511",286605,37,1,3.99,0,"NONE"
"01.16000.27511",286540,19,20,3.49,0,"NONE"
"01.16000.27511",648459,14,17,2.84,0,"NONE"
"01.16000.27511",204828,31,10,2.79,0,"NONE"
"01.16000.27511",259111,28,3,3.69,0,"NONE"
"01.16000.27511",286123,32,1,3.34,0,"NONE"
"01.16000.27511",220714,46,2,4.59,0,"NONE"
"01.16000.27511",294431,38,10,3.04,0,"A"
"01.16000.27511",259111,5,1,3.8,0,"NONE"
"01.16000.27511",216902,13,4,2.5,1,"NONE"
"01.16000.27511",244327,39,16,3.89,0,"NONE"
"01.16000.27511",268221,38,23,2.26,1,"A"
"01.16000.27511",648604,24,25,2.8,1,"A"
"01.16000.27511",259111,15,2,3.59,0,"NONE"
"01.16000.27511",645502,8,10,3.19,0,"NONE"
"01.16000.27511",535644,31,12,4.59,0,"NONE"
"01.16000.27511",243628,52,21,2.79,0,"NONE"
"01.16000.27511",224484,45,2,3.89,0,"NONE"
"01.16000.27511",688612,52,5,2.79,0,"NONE"
"01.16000.27511",292513,2,3,3.19,0,"NONE"
"01.16000.27511",272154,52,1,3,1,"NONE"
"01.16000.27511",536529,17,8,2.5,1,"B"
"01.16000.27511",250517,38,5,2.99,0,"NONE"
"01.16000.27511",277073,26,9,2.79,0,"NONE"
"01.16000.27511",218548,30,1,2.99,0,"NONE"
"01.16000.27511",668889,11,4,2.99,0,"NONE"
"01.16000.27511",274671,48,11,2.99,0,"NONE"
"01.16000.27511",641757,42,22,2,1,"NONE"
"01.16000.27511",261164,5,1,3.19,0,"NONE"
"01.16000.27511",534674,34,2,2.69,0,"NONE"
"01.16000.27511",251986,8,7,2.66,1,"A"
"01.16000.27511",661566,42,6,1.99,1,"NONE"
"01.16000.27511",1131906,13,1,3,0,"NONE"
"01.16000.27511",238693,10,3,3.19,0,"NONE"
"01.16000.27511",219646,33,4,3.49,0,"NONE"
"01.16000.27511",283097,20,3,3.69,1,"NONE"
"01.16000.27511",1083255,22,11,1.98,1,"A"
"01.16000.27511",231813,39,2,3.99,0,"NONE"
"01.16000.27511",235190,14,20,2.2,1,"NONE"
"01.16000.27511",532600,2,6,2.75,0,"NONE"
"01.16000.27511",276576,52,8,2.5,1,"NONE"
"01.16000.27511",657857,41,6,3.49,0,"NONE"
"01.16000.27511",221658,31,4,2.91,0,"NONE"
"01.16000.27511",931120,28,11,2.95,0,"NONE"
"01.16000.27511",228444,48,7,3.79,1,"NONE"
"01.16000.27511",647895,28,11,3.49,0,"NONE"
"01.16000.27519",204307,9,6,4.1,0,"NONE"
"01.16000.27519",204466,33,5,4.99,0,"NONE"
"01.16000.27519",1136655,46,13,3.99,0,"NONE"
"01.16000.27519",238693,24,10,4.19,0,"NONE"
"01.16000.27519",205395,25,9,3,1,"NONE"
"01.16000.27519",279754,36,11,4.14,0,"NONE"
"01.16000.27519",274459,46,14,4.45,1,"NONE"
"01.16000.27519",205272,25,5,3.99,0,"NONE"
"01.16000.27519",266965,1,9,3.48,0,"NONE"
"01.16000.27519",238621,17,4,3.87,0,"A"
"01.16000.27519",267766,52,6,3.41,1,"A"
"01.16000.27519",259661,27,12,3.3,1,"NONE"
"01.16000.27519",649460,46,5,3.99,0,"NONE"
"01.16000.27519",657280,43,6,3.89,0,"NONE"
"01.16000.27519",281543,33,18,3.59,0,"NONE"
"01.16000.27519",259857,16,10,3,1,"B"
"01.16000.27519",264320,49,23,3.1,1,"B"
"01.16000.27519",935046,6,5,3.69,0,"NONE"
"01.16000.27519",276442,13,5,3.27,0,"NONE"
"01.16000.27519",242965,49,9,4.19,0,"NONE"
"01.16000.27519",652317,2,5,4.19,0,"NONE"
"01.16000.27519",269039,12,4,5.19,0,"NONE"
"01.16000.27519",412450,13,10,4.27,0,"NONE"
"01.16000.27519",200391,46,7,5.49,0,"NONE"
"01.16000.27519",288056,32,2,5.19,0,"A"
"01.16000.27519",257658,38,4,4.48,0,"NONE"
"01.16000.27519",240093,8,6,4.19,0,"NONE"
"01.16000.27519",280286,35,9,3.99,1,"NONE"
"01.16000.27519",1081323,45,15,3.59,0,"NONE"
"01.16000.27519",229217,52,4,4.19,0,"NONE"
"01.16000.27519",680574,28,10,3.99,0,"NONE"
"01.16000.27519",650725,22,3,5.87,0,"NONE"
"01.16000.27519",288147,6,9,4.29,0,"NONE"
"01.16000.27519",283050,2,3,5.79,0,"NONE"
"01.16000.27519",273920,26,17,4,0,"NONE"
"01.16000.27519",293283,12,8,4.79,0,"NONE"
"01.16000.27519",648567,11,2,4.48,0,"NONE"
"01.16000.27519",648109,7,1,4.79,0,"NONE"
"01.16000.27519",648212,37,22,3,1,"NONE"
"01.16000.27519",276952,4,9,2.89,1,"NONE"
"01.16000.27519",238447,3,8,4.99,0,"NONE"
"01.16000.27519",272353,39,7,3.68,1,"NONE"
"01.16000.27519",256650,15,5,4.79,0,"NONE"
"01.16000.27519",411973,35,23,3.4,1,"A"
"01.16000.27519",240692,13,2,3.89,0,"NONE"
"01.16000.27519",236423,34,3,4.19,0,"NONE"
"01.16000.27519",243785,41,4,4.79,0,"NONE"
"01.16000.27519",246266,48,2,5.49,0,"NONE"
"01.16000.27519",204148,40,8,4.13,0,"NONE"
